"role","content","created_at"
"user","laten we beginnen","2025-09-29T17:35:49.664756+00:00"
"assistant","###VIGNETTE 1###
Het lichaam slaat glucose op in de vorm van glycogeen, vooral in de lever en de spieren, om te gebruiken wanneer er energie nodig is—vooral tussen maaltijden of tijdens inspanning. 
Bij Glycogeenstapelingsziekten (GSD’s) is dit proces verstoord door een aangeboren enzymdeficiëntie. Hierdoor lukt het het lichaam niet goed om de normale bloedglucosewaarden te handhaven, vooral tijdens vasten. Als compensatie worden andere metabole routes aangezet. In GSD zijn alternatieve paden, zoals de Cori-cyclus, meestal geactiveerd, maar minder efficiënt.
Een 3-jarig meisje heeft GSD en komt bij de arts omdat ze erg prikkelbaar is en haar buik gezwollen lijkt. Haar lever is vergroot en bloedonderzoek laat het volgende zien:
Bloedglucose: 45 mg/dL (normaal: 70–110 mg/dL)
Bloedketonen: Negatief (normaal negatief)
Lactaat: 4,2 mmol/L (normaal: 0,5–2,0 mmol/L)

Kun je uitleggen wat er in dit geval gebeurt?","2025-09-29T17:36:06.917838+00:00"
"user","nee","2025-09-29T17:37:38.902179+00:00"
"assistant","Geen probleem! Laten we het samen stap voor stap bekijken. Voordat we verdergaan met het specifieke geval, is het handig om eerst wat basiskennis hierover te herhalen zodat je een beter overzicht krijgt.

Om te beginnen: weet je wat glycogenolyse is? Zo ja, kun je kort uitleggen wat er normaal gebeurt in het lichaam tijdens glycogenolyse? Of wil je liever dat ik het kort toelicht?","2025-09-29T17:37:46.149593+00:00"
"user","Dit is het proces waarbij glycogeen wordt afgebroken tot glucose-1-fosfaat en uiteindelijk tot glucose","2025-09-29T17:38:42.053585+00:00"
"user","ga verder","2025-09-29T17:39:15.172332+00:00"
"user","laten we beginnen","2025-09-29T17:39:36.592789+00:00"
"assistant","###VIGNETTE 1###
Het lichaam slaat glucose op in de vorm van glycogeen, vooral in de lever en spieren, om te gebruiken wanneer er energie nodig is—vooral tussen maaltijden of tijdens inspanning. 
Bij Glycogeenstapelingsziekten (GSD’s) is dit proces verstoord door aangeboren enzymdeficiënties. Hierdoor heeft het lichaam moeite om een normale bloedglucose te behouden, zeker tijdens vasten. Om dat te compenseren, worden andere metabole routes geactiveerd. In GSD zijn alternatieve routes, zoals de Cori-cyclus, extra belangrijk. 
Een driejarig meisje met GSD komt bij de dokter omdat ze zeer prikkelbaar is en haar buik opgezet lijkt. Haar lever is vergroot en in het bloed zijn de volgende waarden gevonden:
Bloedglucose: 45 mg/dL (normaal: 70–110 mg/dL)
Bloedketonen: Negatief (normaal: negatief)
Lactaat: 4,2 mmol/L (normaal: 0,5–2,0 mmol/L)

Kun je uitleggen wat er in dit geval is gebeurd?","2025-09-29T17:39:53.12343+00:00"
"user","nee","2025-09-29T17:40:43.932594+00:00"
"assistant","Dat is helemaal niet erg! Laten we even een stap terugdoen en samen de basis herhalen. Dat helpt altijd om het overzicht te krijgen. Zijn er specifieke dingen waar je meteen aan moet denken als het gaat over energievoorziening in cellen? Heb je bijvoorbeeld eerder gehoord van stofwisselingsroutes zoals glycolyse of glycogenolyse? Of is dat ook nieuw voor je?","2025-09-29T17:40:51.971218+00:00"
"user","ja glycolyse wordt glucose afgebroken tot pryuvaat en bij  glycogenolyse wordt er glucose vrij gemaakt bij de afbraak van glycogeen","2025-09-29T17:42:14.012043+00:00"
