"role","content","created_at"
"user","laten we beginne!","2025-09-29T16:12:36.476501+00:00"
"assistant","Hier volgt de klinische context voor onze eerste casus:

### VIGNETTE 1 ###
Het lichaam slaat glucose op in de vorm van glycogeen, vooral in de lever en spieren, om te worden gebruikt wanneer energie nodig is — vooral tussen maaltijden of tijdens inspanning.  
Bij Glycogeenstapelingsziekten (GSD’s) is dit proces verstoord door erfelijke enzymdeficiënties. Daardoor heeft het lichaam moeite om de normale bloedglucosewaarden te behouden, vooral tijdens vasten. Ter compensatie activeert het andere metabole routes. Maar bij GSD raken deze alternatieve routes, zoals de Cori-cyclus, overbelast.  
Een 3-jarig meisje met een GSD komt bij de dokter omdat ze erg prikkelbaar is en haar buik opgezet lijkt. Haar lever is vergroot en bloedonderzoek toont:  
Bloedglucose: 45 mg/dL (normaal: 70–110 mg/dL)  
Bloedketonen: Negatief (normaal: negatief)  
Lactaat: 4,2 mmol/L (normaal: 0,5–2,0 mmol/L)

**Kun je uitleggen wat er in dit geval is gebeurd?**","2025-09-29T16:12:53.764332+00:00"
"user","Ze heeft last van glucose stapelingsziekte","2025-09-29T16:14:24.382588+00:00"
"assistant","Goed dat je dat opmerkt! Je ziet dat er een probleem is met het verwerken en vrijmaken van glucose uit glycogeen door haar ziekte.

Voordat we verdergaan met de casusanalyse, laten we samen even terugblikken op de basiskennis die hiermee samenhangt. Dat helpt je straks het volledige plaatje te begrijpen. Heb je hier al vragen over, of iets waar je onzeker over bent? 

Zo niet: Kun je kort uitleggen wat glycolyse is?","2025-09-29T16:14:32.376608+00:00"
"user","glycolyse is het omzetten van glucose naar glucogeen","2025-09-29T16:14:57.30613+00:00"
"assistant","Je verwart hier twee processen met elkaar. Glycolyse is namelijk niet het omzetten van glucose naar glycogeen.  
Heb je een idee wat er wél gebeurt tijdens glycolyse? Wat gebeurt er met glucose tijdens glycolyse — wordt het opgebouwd of juist afgebroken?","2025-09-29T16:15:15.46096+00:00"
"user","glucose is het afbreken van glucose","2025-09-29T16:15:32.847007+00:00"
"assistant","Juist! Glycolyse is het proces waarbij glucose wordt afgebroken tot kleinere moleculen. 

Kun je beschrijven wat het eindproduct is van glycolyse en of dit proces zuurstof nodig heeft?","2025-09-29T16:15:38.960406+00:00"
"user","het kan melkzuur zijn ookwel lactaat of hij gaat de citroenzuursyclus in wat wordt vervolgd in additatieve fosfoliereing","2025-09-29T16:16:47.789613+00:00"
"assistant","Goed, je benoemt twee mogelijke routes na de glycolyse! Je zegt dus:  
- Glycolyse kan leiden tot lactaat (melkzuur),  
- Óf de tussenproducten gaan de citroenzuurcyclus in en dan naar de oxidatieve fosforylering.

Kun je uitleggen wat bepaalt of het geproduceerde pyruvaat wordt omgezet in lactaat, of juist wordt doorgevoerd naar de citroenzuurcyclus?","2025-09-29T16:16:57.146376+00:00"
"user","zuurstof","2025-09-29T16:17:20.180237+00:00"
