"role","content","created_at"
"user","hi","2025-09-29T15:59:19.20153+00:00"
"user","hey","2025-09-29T15:59:39.755571+00:00"
"assistant","Hier volgt een klinische casus om ons onderwerp van energiemetabolisme te verkennen:

###VIGNETTE 1###
Het lichaam slaat glucose op in de vorm van glycogeen, voornamelijk in de lever en spieren, zodat het gebruikt kan worden wanneer er energie nodig is—vooral tussen maaltijden of tijdens inspanning.
Bij Glycogeenstapelingsziekten (GSD’s) is dit proces verstoord door erfelijke enzymdeficiënties. Hierdoor heeft het lichaam moeite om normale bloedglucosespiegels te behouden, vooral tijdens vasten. Om te compenseren activeert het andere metabole routes. In GSD zijn alternatieve paden, zoals de Cori-cyclus, vaak overactief maar onvoldoende.
Een 3-jarig meisje komt bij haar arts omdat ze erg prikkelbaar is en haar buik opgezwollen oogt. Haar lever is vergroot en bloedonderzoek laat het volgende zien:
- Bloedglucose: 45 mg/dL (normaal: 70–110 mg/dL)
- Bloedketonen: Negatief 
- Lactaat: 4,2 mmol/L (normaal: 0,5–2,0 mmol/L)

Kun je uitleggen wat er in dit geval gebeurd is?","2025-09-29T15:59:57.104119+00:00"
"user","haar lichaam kan het glycogeen niet verwerken dus het stapelt zich alleen maar op","2025-09-29T16:00:36.911955+00:00"
"assistant","Mooi begin van je redenering! Je benoemt dat het glycogeen zich ophoopt doordat het lichaam het niet kan verwerken. Laten we een stapje terug doen om alle relevante basiskennis samen op te frissen, zodat we dit straks nog beter kunnen analyseren. 

Heb je specifieke vragen of onduidelijkheden over hoe glycogeen normaal gesproken wordt afgebroken, of over andere onderdelen van energiemetabolisme zoals glycolyse of de citroenzuurcyclus? 

Misschien goed om even te checken: kun je kort uitleggen wat glycolyse is?","2025-09-29T16:00:47.372859+00:00"
"user","glycolyse is een proces waarbij je energie verkrijgt samen met pyruvaat","2025-09-29T16:01:14.358125+00:00"
"assistant","Goed! Je geeft aan dat bij glycolyse energie wordt gemaakt en pyruvaat wordt gevormd. Dat is inderdaad de kern. Kun je ook aangeven waar in de cel glycolyse plaatsvindt, en wat precies de belangrijkste begin- en eindproducten zijn? Denk bijvoorbeeld: wat gaat er in de glycolyse, en wat komt eruit (behalve energie en pyruvaat)?","2025-09-29T16:01:21.613095+00:00"
"user","in het cytoplasma, begintproduct is glucose en dus eindproducten ATP en NADH","2025-09-29T16:02:01.57055+00:00"
"assistant","Heel goed! Glycolyse vindt plaats in het cytoplasma, begint met glucose, en levert inderdaad ATP, NADH en pyruvaat op.

Zullen we het ook even kort hebben over glycogenolyse? Dat is het proces dat direct van belang is bij deze casus. Wat weet je van glycogenolyse en waar vindt dit plaats?","2025-09-29T16:02:08.924099+00:00"
"user","Glucose wordt gevormd uit glycogeen. Dit wordt gestimuleerd door adrenaline en glucagon. ik gok dat dit zich plaatsvindt in de lever","2025-09-29T16:02:39.045437+00:00"
"assistant","Dat klopt grotendeels! Glycogenolyse is inderdaad het proces waarbij glycogeen wordt omgezet tot glucose, onder invloed van hormonen als adrenaline en glucagon—vooral in de lever, maar ook in mindere mate in spieren.

Om de basis nog verder rond te maken: duik je nog even mee naar de rol van redoxreacties en de mitochondriën? Heb je een idee waarom NADH belangrijk is voor energievorming, en wat er na glycolyse met pyruvaat gebeurt als er voldoende zuurstof is? Of wil je daarover eerst een vraag stellen?","2025-09-29T16:03:01.114639+00:00"
"user","omdat die NADH een H kan afstaan die weer gebruikt kan worden bij ATP-ase bij het oxidatieve fosforylering, daarbij heb je dus wel zuurstof nodig","2025-09-29T16:03:45.169337+00:00"
